 0.030000 8.0000 2.00000000 2.0000 1.1609 3.9313 4.2492 1.868 2.169 2.101 1.952 1.877 1.815 1.739 1.699 1.687 3.26927757 1
 0.030000 8.0000 2.04999995 2.0500 1.2061 3.9395 4.2477 1.755 2.045 1.985 1.857 1.795 1.743 1.680 1.648 1.637 3.27203131 1
 0.030000 8.0000 2.09999990 2.1000 1.2501 3.9473 4.2453 1.645 1.925 1.872 1.765 1.714 1.672 1.621 1.596 1.586 3.27462268 1
 0.030000 8.0000 2.15000010 2.1500 1.2930 3.9548 4.2427 1.537 1.811 1.771 1.681 1.639 1.605 1.564 1.544 1.535 3.27706480 1
 0.030000 8.0000 2.20000005 2.2000 1.3349 3.9620 4.2396 1.433 1.701 1.678 1.602 1.567 1.540 1.508 1.493 1.486 3.27936959 1
 0.030000 8.0000 2.21524262 2.2152 1.3474 3.9641 4.2385 1.402 1.668 1.650 1.578 1.545 1.520 1.491 1.477 1.471 3.28004646 1
 0.030000 8.0000 2.25000000 2.2500 1.3756 3.9688 4.2359 1.331 1.594 1.586 1.524 1.496 1.476 1.452 1.442 1.436 3.28154731 1
 0.030000 8.0000 2.28877282 2.2888 1.4067 3.9740 4.2330 1.253 1.513 1.516 1.465 1.442 1.426 1.410 1.403 1.398 3.28315473 1
 0.030000 8.0000 2.29999995 2.3000 1.4156 3.9755 4.2322 1.231 1.490 1.497 1.449 1.427 1.412 1.398 1.391 1.387 3.28360772 1
 0.030000 8.0000 2.40000010 2.4000 1.4932 3.9881 4.2236 1.037 1.297 1.338 1.310 1.298 1.292 1.292 1.291 1.290 3.28741050 1
 0.030000 8.0000 2.53157568 2.5316 1.5906 4.0038 4.2119 0.794 1.056 1.141 1.138 1.135 1.139 1.157 1.163 1.166 3.29185057 1
 0.030000 8.0000 2.59999990 2.6000 1.6396 4.0115 4.2055 0.671 0.938 1.046 1.052 1.053 1.061 1.088 1.097 1.103 3.29393530 1
 0.030000 8.0000 2.79999995 2.8000 1.7766 4.0326 4.1849 0.329 0.607 0.782 0.813 0.822 0.841 0.891 0.907 0.919 3.29928207 1
 0.030000 8.0000 3.00000000 3.0000 1.9066 4.0514 4.1603 0.004 0.297 0.534 0.582 0.597 0.624 0.694 0.716 0.734 3.30372047 1
 0.030000 8.0000 3.03971291 3.0397 1.9315 4.0550 4.1551 -0.059 0.239 0.487 0.538 0.554 0.582 0.655 0.679 0.697 3.30451226 1
 0.030000 8.0000 3.20000005 3.2000 2.0304 4.0685 4.1329 -0.306 0.006 0.300 0.360 0.380 0.413 0.500 0.527 0.549 3.30745077 1
 0.030000 8.0000 3.27100420 3.2710 2.0728 4.0742 4.1229 -0.412 -0.094 0.219 0.284 0.304 0.340 0.433 0.461 0.485 3.30863094 1
 0.030000 8.0000 3.40000010 3.4000 2.1485 4.0841 4.1033 -0.601 -0.269 0.075 0.147 0.169 0.208 0.310 0.341 0.367 3.31060600 1
 0.030000 8.0000 3.49217105 3.4922 2.2013 4.0907 4.0885 -0.733 -0.391 -0.027 0.050 0.073 0.114 0.222 0.255 0.283 3.31189728 1
 0.030000 8.0000 3.59999990 3.6000 2.2623 4.0980 4.0700 -0.886 -0.533 -0.145 -0.064 -0.039 0.004 0.119 0.154 0.183 3.31329536 1
 0.030000 8.0000 3.62080002 3.6208 2.2739 4.0993 4.0663 -0.915 -0.560 -0.168 -0.086 -0.061 -0.017 0.099 0.135 0.164 3.31355214 1
 0.030000 8.0000 3.76237702 3.7624 2.3532 4.1079 4.0379 -1.113 -0.742 -0.325 -0.237 -0.210 -0.164 -0.040 -0.003 0.028 3.31519842 1
 0.030000 8.0000 3.79999995 3.8000 2.3742 4.1100 4.0297 -1.165 -0.790 -0.367 -0.278 -0.251 -0.203 -0.078 -0.041 -0.009 3.31560802 1
 0.030000 8.0000 3.83162951 3.8316 2.3916 4.1118 4.0228 -1.209 -0.831 -0.402 -0.312 -0.284 -0.237 -0.110 -0.072 -0.040 3.31594419 1
 0.030000 8.0000 3.95215583 3.9522 2.4578 4.1179 3.9945 -1.375 -0.984 -0.538 -0.444 -0.415 -0.366 -0.234 -0.195 -0.162 3.31715822 1
 0.030000 8.0000 4.00000000 4.0000 2.4840 4.1201 3.9825 -1.440 -1.046 -0.593 -0.497 -0.468 -0.418 -0.284 -0.244 -0.211 3.31761289 1
 0.030000 8.0000 4.08714676 4.0871 2.5311 4.1238 3.9596 -1.558 -1.157 -0.692 -0.595 -0.564 -0.513 -0.376 -0.336 -0.302 3.31840277 1
 0.030000 8.0000 4.18464899 4.1846 2.5838 4.1274 3.9316 -1.690 -1.282 -0.806 -0.706 -0.675 -0.623 -0.483 -0.442 -0.407 3.31923199 1
 0.030000 8.0000 4.19999981 4.2000 2.5922 4.1279 3.9269 -1.710 -1.302 -0.825 -0.724 -0.693 -0.641 -0.501 -0.460 -0.424 3.31935763 1
